name,rate,rating_numerator,dog_stage,comments,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,text_url,jpg_url,timestamp,rating_denominator,tweet_id
rusty,1.3,13,,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,3712,11310,chow,0.09,True,binoculars,0.08,False,irish setter,0.08,True,https://twitter.com/dog_rates/status/784826020293709826/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,2016-10-08,10,784826020293709826
rizzo,1.3,13,doggo,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,4072,12189,golden retriever,0.93,True,labrador retriever,0.06,True,saluki,0.0,True,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,2016-10-13,10,786363235746385920
tonks,1.3,13,puppo,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,3240,11416,german shepherd,0.99,True,malinois,0.0,True,kelpie,0.0,True,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,2016-10-16,10,787717603741622272
leo,1.3,13,,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1510,6865,chow,0.81,True,pomeranian,0.11,True,chihuahua,0.02,True,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,2016-10-17,10,788150585577050112
,1.3,13,,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2488,8100,samoyed,0.74,True,pomeranian,0.08,True,arctic fox,0.04,False,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2016-10-18,10,788178268662984705
eli,1.3,13,,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,2080,8448,chow,0.26,True,cougar,0.09,False,pomeranian,0.08,True,https://twitter.com/dog_rates/status/789628658055020548/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,2016-10-22,10,789628658055020548
,1.3,13,,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,3661,13129,golden retriever,0.71,True,labrador retriever,0.22,True,kuvasz,0.02,True,https://twitter.com/dog_rates/status/791672322847637504/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,2016-10-27,10,791672322847637504
spce,1.3,13,,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,3811,7527,dalmatian,0.11,True,teddy,0.06,False,steam locomotive,0.05,False,https://twitter.com/dog_rates/status/671789708968640512/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,2015-12-01,10,671789708968640512
stephn,1.3,13,,RT @dog_rates: This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,56625,0,chihuahua,0.51,True,pomeranian,0.12,True,toy terrier,0.08,True,"https://twitter.com/dog_rates/status/807106840509214720/video/1,https://twitter.com/dog_rates/status/807106840509214720/video/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,2017-03-18,10,842892208864923648
moreton,1.3,13,,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,10723,27597,afghan hound,0.27,True,borzoi,0.14,True,doormat,0.11,False,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,2016-11-01,10,793286476301799424
,1.3,13,,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",1785,6236,malamute,0.84,True,siberian husky,0.07,True,eskimo dog,0.07,True,"https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,2017-04-27,10,857393404942143489
sebstin,1.3,13,puppo,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",11007,35501,cardigan,0.81,True,pembroke,0.12,True,kelpie,0.05,True,"https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2017-06-11,10,874012996292530176
stnley,1.3,13,,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,6342,28382,pembroke,0.54,True,chihuahua,0.25,True,cardigan,0.11,True,https://twitter.com/dog_rates/status/882627270321602560/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,2017-07-05,10,882627270321602560
,1.3,13,doggopuppo,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,19196,47844,flat-coated retriever,0.32,True,labrador retriever,0.12,True,groenendael,0.1,True,https://twitter.com/dog_rates/status/855851453814013952/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,2017-04-22,10,855851453814013952
smmy,1.3,13,,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,5384,27530,chesapeake bay retriever,0.83,True,labrador retriever,0.16,True,weimaraner,0.0,True,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2017-05-19,10,865359393868664832
oliver,1.3,13,,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,5637,25652,whippet,0.63,True,borzoi,0.19,True,saluki,0.03,True,https://twitter.com/dog_rates/status/889278841981685760/video/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,2017-07-24,10,889278841981685760
,1.3,13,,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",4143,24837,newfoundland,0.68,True,tibetan mastiff,0.24,True,chow,0.05,True,https://twitter.com/dog_rates/status/873580283840344065/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,2017-06-10,10,873580283840344065
sturt,1.3,13,puppo,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,2321,15359,golden retriever,0.95,True,labrador retriever,0.01,True,redbone,0.01,True,https://twitter.com/dog_rates/status/889531135344209921/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,2017-07-24,10,889531135344209921
lfy,1.3,13,,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,12118,45880,golden retriever,0.76,True,labrador retriever,0.1,True,cocker spaniel,0.02,True,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,2017-07-04,10,882268110199369728
koko,1.3,13,,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",5203,29900,web site,0.95,False,dhole,0.02,False,golden retriever,0.01,True,"https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,2017-07-04,10,882045870035918850
boomer,1.3,13,,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",6008,26640,golden retriever,0.67,True,kuvasz,0.16,True,labrador retriever,0.13,True,https://twitter.com/dog_rates/status/865718153858494464/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,2017-05-19,10,865718153858494464
ry,1.3,13,,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,7608,31131,chihuahua,0.26,True,toy poodle,0.19,True,labrador retriever,0.14,True,https://twitter.com/dog_rates/status/854482394044301312/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,2017-04-18,10,854482394044301312
einstein,1.3,13,,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,5159,20046,pembroke,0.91,True,cardigan,0.09,True,chihuahua,0.0,True,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,2017-04-18,10,854365224396361728
lssie,1.3,13,,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,11918,39090,shetland sheepdog,0.97,True,collie,0.02,True,pomeranian,0.01,True,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,2017-06-06,10,871879754684805121
nelly,1.3,13,,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,8209,29063,pembroke,0.99,True,cardigan,0.01,True,basenji,0.0,True,https://twitter.com/dog_rates/status/865006731092295680/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,2017-05-18,10,865006731092295680
,1.3,13,,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,11265,37198,german shepherd,0.51,True,malinois,0.24,True,kelpie,0.05,True,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,2017-04-16,10,853639147608842240
,1.3,13,puppo,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,8538,38818,pembroke,0.97,True,cardigan,0.03,True,basenji,0.0,True,https://twitter.com/dog_rates/status/889665388333682689/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,2017-07-25,10,889665388333682689
bruno,1.3,13,,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,5156,28268,french bulldog,0.38,True,labrador retriever,0.15,True,muzzle,0.08,False,https://twitter.com/dog_rates/status/889880896479866881/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,2017-07-25,10,889880896479866881
gry,1.3,13,,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,11099,51522,saluki,0.53,True,afghan hound,0.25,True,golden retriever,0.16,True,https://twitter.com/dog_rates/status/881666595344535552/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,2017-07-03,10,881666595344535552
kod,1.3,13,,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,7624,31166,samoyed,0.96,True,pomeranian,0.01,True,chow,0.01,True,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,2017-07-26,10,890006608113172480
wffles,1.3,13,,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,6523,28469,pug,0.94,True,shower cap,0.03,False,siamese cat,0.0,False,https://twitter.com/dog_rates/status/886258384151887873/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,2017-07-15,10,886258384151887873
jrod,1.3,13,,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,3885,17492,bloodhound,0.19,True,brabancon griffon,0.14,True,rottweiler,0.13,True,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,2017-04-13,10,852553447878664193
jed,1.3,13,pupper,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,4308,26651,cocker spaniel,0.44,True,miniature poodle,0.28,True,toy poodle,0.16,True,https://twitter.com/dog_rates/status/874296783580663808/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,2017-06-12,10,874296783580663808
,1.3,13,,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,21840,66437,chow,0.68,True,pomeranian,0.27,True,pekinese,0.04,True,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2017-05-10,10,862096992088072192
zoey,1.3,13,,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,4429,28226,irish terrier,0.49,True,irish setter,0.19,True,chesapeake bay retriever,0.12,True,https://twitter.com/dog_rates/status/890609185150312448/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,2017-07-27,10,890609185150312448
strid,1.3,13,doggo,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,10706,0,staffordshire bullterrier,0.76,True,american staffordshire terrier,0.15,True,chesapeake bay retriever,0.05,True,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,2017-04-12,10,851953902622658560
zeke,1.3,13,,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,4559,26080,golden retriever,0.47,True,labrador retriever,0.18,True,english setter,0.07,True,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,2017-07-22,10,888804989199671297
grizzwld,1.3,13,floofer,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,3825,22986,chow,0.99,True,tibetan mastiff,0.01,True,newfoundland,0.0,True,https://twitter.com/dog_rates/status/883360690899218434/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,2017-07-07,10,883360690899218434
